,filename,A,C,D,G,H,I,J,K,N,O,P,S,U,V,X,Y,Z,tekstikood,keeletase
2153,doc_2859540151_item.txt,2.4242424242424243,0.0,6.0606060606060606,0.0,2.727272727272727,0.0,0.9090909090909092,0.9090909090909092,2.4242424242424243,0.6060606060606061,2.4242424242424243,17.272727272727273,0.0,6.0606060606060606,0.0,0.0,2.727272727272727,doc_2859540151_item.txt,B1
2166,doc_2859540150_item.txt,4.5822102425876015,0.2695417789757413,8.355795148247978,0.0,1.8867924528301887,0.0,1.0781671159029649,0.8086253369272237,1.3477088948787064,0.8086253369272237,2.964959568733154,12.938005390835581,0.0,9.433962264150944,0.0,0.0,2.4258760107816717,doc_2859540150_item.txt,B1
2209,doc_25147052918_item.txt,6.111111111111112,0.0,7.222222222222222,0.0,3.333333333333333,0.0,2.7777777777777777,1.6666666666666667,1.6666666666666667,0.0,3.333333333333333,11.111111111111109,0.0,10.0,0.0,0.0,1.6666666666666667,doc_25147052918_item.txt,B2
2227,doc_25147052919_item.txt,2.0,2.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,4.0,30.0,0.0,8.0,0.0,0.0,4.0,doc_25147052919_item.txt,B1
2228,doc_582053207539_item.txt,1.7543859649122806,0.0,1.7543859649122806,0.0,0.0,0.0,3.5087719298245608,1.7543859649122806,0.0,0.0,7.0175438596491215,29.824561403508767,0.0,10.526315789473683,0.0,0.0,5.263157894736842,doc_582053207539_item.txt,B1
2240,doc_7942741303_item.txt,0.5681818181818182,0.0,3.4090909090909087,0.5681818181818182,5.113636363636363,0.0,0.5681818181818182,0.0,5.6818181818181825,2.8409090909090913,4.545454545454546,16.477272727272727,0.0,6.25,0.0,2.8409090909090913,2.8409090909090913,doc_7942741303_item.txt,A2
2253,doc_213943985079_item.txt,5.330882352941177,0.5514705882352942,5.882352941176469,0.3676470588235294,1.6544117647058825,0.0,1.6544117647058825,1.6544117647058825,1.2867647058823528,0.3676470588235294,1.8382352941176472,15.992647058823529,0.0,6.985294117647059,0.0,0.1838235294117647,0.7352941176470588,doc_213943985079_item.txt,B2
2255,doc_7942741302_item.txt,1.5544041450777202,0.0,4.1450777202072535,0.5181347150259068,4.66321243523316,0.0,1.5544041450777202,0.0,7.772020725388602,1.0362694300518136,3.6269430051813463,21.761658031088082,0.0,9.32642487046632,0.0,2.0725388601036268,2.5906735751295336,doc_7942741302_item.txt,A2
2268,doc_173023919377_item.txt,4.112149532710281,0.3738317757009346,6.168224299065419,0.0,1.1214953271028036,0.0,0.9345794392523364,0.5607476635514018,0.3738317757009346,1.6822429906542056,2.990654205607477,6.5420560747663545,0.0,5.420560747663552,0.1869158878504673,0.0,0.7476635514018692,doc_173023919377_item.txt,B1
2270,doc_399014257165_item.txt,6.297709923664121,0.19083969465648853,4.770992366412214,0.0,7.633587786259542,0.19083969465648853,1.3358778625954195,0.5725190839694656,1.1450381679389312,0.7633587786259541,2.862595419847328,17.557251908396946,0.0,8.206106870229009,0.0,0.5725190839694656,2.2900763358778624,doc_399014257165_item.txt,B2
2280,doc_173023919376_item.txt,5.136986301369864,0.0,9.58904109589041,0.0,0.0,0.0,2.054794520547945,1.0273972602739725,0.0,0.3424657534246575,5.136986301369864,8.21917808219178,0.0,8.904109589041097,0.3424657534246575,0.0,1.7123287671232876,doc_173023919376_item.txt,B2
2287,doc_491521501998_item.txt,1.2121212121212122,0.0,5.454545454545454,0.30303030303030304,1.818181818181818,0.0,1.5151515151515151,1.5151515151515151,0.9090909090909092,0.30303030303030304,2.727272727272727,12.424242424242426,0.0,8.484848484848486,0.0,0.0,0.6060606060606061,doc_491521501998_item.txt,B1
2289,doc_278690626908_item.txt,4.452054794520548,0.0,3.0821917808219177,0.3424657534246575,1.3698630136986298,0.0,2.3972602739726026,0.6849315068493149,2.054794520547945,1.0273972602739725,2.7397260273972597,15.753424657534245,0.0,8.904109589041097,0.0,0.0,2.054794520547945,doc_278690626908_item.txt,B1
2292,doc_7942741299_item.txt,0.5319148936170213,0.0,5.319148936170213,0.5319148936170213,4.25531914893617,0.0,1.0638297872340423,0.5319148936170213,6.914893617021277,0.5319148936170213,4.25531914893617,19.680851063829788,0.0,7.978723404255319,0.0,1.5957446808510638,2.6595744680851063,doc_7942741299_item.txt,A2
2297,doc_278690626909_item.txt,5.743243243243244,0.0,6.418918918918918,0.0,1.351351351351351,0.0,1.351351351351351,1.0135135135135136,1.0135135135135136,1.0135135135135136,2.702702702702702,18.24324324324324,0.33783783783783783,9.797297297297296,0.0,0.6756756756756757,2.702702702702702,doc_278690626909_item.txt,B1
2304,doc_995572625437_item.txt,4.724409448818896,0.3937007874015748,5.118110236220472,0.0,0.3937007874015748,0.0,1.574803149606299,0.7874015748031495,0.0,0.0,3.149606299212598,18.11023622047244,0.0,8.661417322834646,0.0,0.0,0.7874015748031495,doc_995572625437_item.txt,B1
2307,doc_7942741298_item.txt,2.5510204081632653,0.0,4.591836734693878,0.5102040816326531,5.612244897959183,0.0,1.5306122448979589,1.5306122448979589,5.1020408163265305,1.020408163265306,3.571428571428571,16.836734693877553,0.0,7.653061224489796,0.0,1.5306122448979589,3.0612244897959178,doc_7942741298_item.txt,A2
2310,doc_250437183680_item.txt,4.761904761904762,0.0,15.23809523809524,0.0,2.8571428571428568,0.0,1.9047619047619049,0.0,0.0,0.0,1.9047619047619049,16.19047619047619,0.0,15.23809523809524,0.0,0.0,1.9047619047619049,doc_250437183680_item.txt,B1
2320,doc_250437183681_item.txt,3.3783783783783785,0.0,10.810810810810812,0.6756756756756757,2.0270270270270268,0.0,2.702702702702702,0.6756756756756757,0.6756756756756757,0.0,2.702702702702702,13.513513513513516,0.0,16.89189189189189,0.6756756756756757,0.6756756756756757,3.3783783783783785,doc_250437183681_item.txt,B1
2350,doc_646502755932_item.txt,2.415458937198068,0.0,5.3140096618357475,0.4830917874396135,5.3140096618357475,0.0,0.0,1.4492753623188406,6.280193236714977,0.966183574879227,3.864734299516908,17.391304347826086,0.0,6.763285024154589,0.0,1.4492753623188406,2.898550724637681,doc_646502755932_item.txt,A2
2358,doc_177993561425_item.txt,3.6269430051813463,1.2953367875647668,5.4404145077720205,0.0,0.2590673575129534,0.0,1.2953367875647668,0.7772020725388601,0.5181347150259068,0.0,3.1088082901554404,10.621761658031089,0.0,7.512953367875648,0.0,0.0,1.0362694300518136,doc_177993561425_item.txt,B1
2361,doc_646502755933_item.txt,1.5,0.0,4.0,0.5,4.5,0.0,2.5,1.0,5.5,0.5,4.5,16.5,0.0,10.5,0.0,2.0,2.5,doc_646502755933_item.txt,A2
2364,doc_177993561424_item.txt,1.98019801980198,0.99009900990099,5.445544554455446,0.0,0.0,0.0,1.98019801980198,1.4851485148514851,0.0,0.0,4.950495049504951,11.386138613861387,0.0,11.386138613861387,0.0,0.0,1.4851485148514851,doc_177993561424_item.txt,B1
2366,doc_532115409080_item.txt,1.4925373134328357,0.0,2.985074626865672,0.0,0.0,0.0,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,5.970149253731343,28.35820895522388,0.0,13.432835820895527,0.0,0.0,5.970149253731343,doc_532115409080_item.txt,B1
2380,doc_767882159228_item.txt,4.0247678018575845,0.30959752321981426,3.4055727554179565,0.6191950464396285,3.7151702786377703,0.0,1.238390092879257,1.547987616099071,0.9287925696594428,1.238390092879257,2.1671826625387,19.814241486068113,0.0,9.597523219814242,0.0,0.9287925696594428,3.4055727554179565,doc_767882159228_item.txt,B1
2382,doc_213943984927_item.txt,2.3255813953488373,0.7751937984496124,3.875968992248062,0.0,1.937984496124031,0.0,2.3255813953488373,1.937984496124031,1.5503875968992251,1.937984496124031,3.1007751937984502,14.728682170542635,0.0,12.015503875968992,0.0,0.3875968992248062,1.5503875968992251,doc_213943984927_item.txt,B1
2392,doc_540371162177_item.txt,4.166666666666666,0.3472222222222222,5.208333333333334,0.0,2.7777777777777777,0.0,1.3888888888888888,0.3472222222222222,2.083333333333333,0.6944444444444444,2.4305555555555562,17.36111111111111,0.0,8.333333333333332,0.0,0.0,2.7777777777777777,doc_540371162177_item.txt,B1
2395,doc_917563762586_item.txt,5.3156146179402,0.6644518272425249,5.869324473975637,0.0,0.5537098560354374,0.0,1.1074197120708749,0.8859357696566998,0.11074197120708748,0.11074197120708748,1.9933554817275747,11.627906976744184,0.22148394241417496,6.8660022148394235,0.0,0.22148394241417496,1.1074197120708749,doc_917563762586_item.txt,C1
2398,doc_187171738579_item.txt,4.234527687296417,0.6514657980456027,4.234527687296417,0.0,1.6286644951140066,0.16286644951140067,0.8143322475570033,0.9771986970684038,0.9771986970684038,0.9771986970684038,2.931596091205212,15.146579804560261,0.0,9.283387622149835,0.0,0.6514657980456027,1.3029315960912051,doc_187171738579_item.txt,B2
2404,doc_540371162176_item.txt,2.8277634961439593,1.0282776349614395,7.197943444730077,0.0,2.8277634961439593,0.0,1.0282776349614395,0.7712082262210797,1.0282776349614395,0.2570694087403599,2.3136246786632393,10.539845758354756,0.0,6.940874035989717,0.0,0.0,2.056555269922879,doc_540371162176_item.txt,B1
2410,doc_917563762587_item.txt,4.313725490196078,0.0,4.836601307189543,0.0,0.6535947712418301,0.130718954248366,0.9150326797385622,0.6535947712418301,0.261437908496732,0.0,2.4836601307189543,12.026143790849671,0.0,7.5816993464052285,0.0,0.0,1.045751633986928,doc_917563762587_item.txt,B2
2413,doc_187171738578_item.txt,4.488330341113107,0.17953321364452424,4.66786355475763,0.0,1.4362657091561941,0.17953321364452424,1.4362657091561941,1.0771992818671454,0.7181328545780971,0.7181328545780971,2.154398563734291,14.183123877917414,0.0,8.797127468581687,0.0,0.5385996409335727,0.8976660682226212,doc_187171738578_item.txt,B2
2456,doc_598411711882_item.txt,2.061855670103093,0.0,4.639175257731959,0.5154639175257731,5.6701030927835046,0.0,1.0309278350515465,0.5154639175257731,4.639175257731959,1.0309278350515465,3.608247422680412,19.07216494845361,0.0,7.216494845360824,0.0,1.5463917525773196,3.0927835051546397,doc_598411711882_item.txt,A2
2466,doc_395296504078_item.txt,1.8779342723004693,0.0,5.164319248826291,0.4694835680751174,4.694835680751173,0.4694835680751174,0.4694835680751174,0.0,3.755868544600939,0.9389671361502347,3.755868544600939,16.431924882629108,0.0,6.572769953051643,0.0,1.4084507042253522,2.8169014084507045,doc_395296504078_item.txt,A2
2474,doc_2859540164_item.txt,2.0270270270270268,0.0,5.067567567567568,0.0,2.702702702702702,0.33783783783783783,0.6756756756756757,1.351351351351351,2.0270270270270268,0.33783783783783783,2.702702702702702,16.216216216216218,0.0,5.067567567567568,0.0,0.33783783783783783,2.3648648648648654,doc_2859540164_item.txt,B1
2485,doc_491521502152_item.txt,8.064516129032258,0.6451612903225806,7.741935483870968,0.3225806451612903,2.9032258064516134,0.0,1.6129032258064515,0.967741935483871,0.0,0.3225806451612903,3.548387096774193,16.129032258064516,0.6451612903225806,10.967741935483874,0.0,0.0,2.9032258064516134,doc_491521502152_item.txt,C1
2487,doc_395296504079_item.txt,0.9708737864077668,0.0,3.3980582524271843,0.4854368932038834,4.854368932038835,0.0,0.4854368932038834,0.9708737864077668,4.368932038834951,0.4854368932038834,3.883495145631068,21.35922330097087,0.0,7.281553398058253,0.0,1.4563106796116505,3.883495145631068,doc_395296504079_item.txt,A2
2507,doc_491521502013_item.txt,1.5544041450777202,0.5181347150259068,7.253886010362692,1.0362694300518136,0.5181347150259068,0.0,3.1088082901554404,1.0362694300518136,0.5181347150259068,0.5181347150259068,3.1088082901554404,15.025906735751295,0.0,11.917098445595856,0.5181347150259068,0.0,1.5544041450777202,doc_491521502013_item.txt,B1
2549,doc_392411160227_item.txt,5.181347150259066,0.0,6.735751295336788,1.0362694300518136,3.1088082901554404,0.0,1.0362694300518136,1.0362694300518136,0.5181347150259068,0.5181347150259068,3.1088082901554404,11.917098445595856,0.0,9.844559585492227,0.0,0.0,1.5544041450777202,doc_392411160227_item.txt,B1
2591,doc_986203247101_item.txt,5.263157894736842,0.0,7.756232686980609,0.0,0.2770083102493075,0.0,2.21606648199446,1.10803324099723,0.8310249307479225,0.0,3.601108033240997,13.019390581717452,0.0,8.310249307479225,0.0,0.2770083102493075,2.4930747922437675,doc_986203247101_item.txt,B1
2600,doc_213943985004_item.txt,2.419354838709677,0.8064516129032258,8.46774193548387,0.0,0.8064516129032258,0.0,1.6129032258064515,0.4032258064516129,0.4032258064516129,0.4032258064516129,3.2258064516129035,13.306451612903226,0.0,5.241935483870968,0.0,0.0,1.2096774193548387,doc_213943985004_item.txt,B1
2670,doc_344852578172_item.txt,3.525641025641025,0.0,4.807692307692308,0.0,2.564102564102564,0.3205128205128205,1.282051282051282,0.641025641025641,2.564102564102564,0.3205128205128205,2.564102564102564,13.782051282051285,0.0,7.371794871794872,0.0,0.0,2.564102564102564,doc_344852578172_item.txt,B1
2677,doc_366216787883_item.txt,7.263922518159807,0.7263922518159807,4.842615012106537,1.452784503631961,1.6949152542372878,0.0,0.7263922518159807,2.179176755447941,4.116222760290556,1.937046004842615,1.6949152542372878,19.61259079903148,0.0,7.263922518159807,0.0,0.0,1.6949152542372878,doc_366216787883_item.txt,B2
2688,doc_344852578173_item.txt,2.985074626865672,0.5970149253731344,6.567164179104477,0.0,2.686567164179104,0.0,1.1940298507462688,1.4925373134328357,1.4925373134328357,0.2985074626865672,3.2835820895522385,17.01492537313433,0.0,8.059701492537313,0.0,0.0,2.388059701492537,doc_344852578173_item.txt,B1
2732,doc_7942741293_item.txt,2.010050251256281,0.0,4.522613065326634,0.5025125628140703,4.522613065326634,0.0,1.0050251256281406,1.507537688442211,5.527638190954773,0.5025125628140703,4.522613065326634,16.582914572864322,0.0,10.050251256281408,0.0,1.507537688442211,2.512562814070352,doc_7942741293_item.txt,A2
2753,doc_7942741292_item.txt,0.5076142131979695,0.0,3.045685279187817,0.5076142131979695,7.106598984771575,0.0,0.5076142131979695,0.5076142131979695,4.568527918781727,2.0304568527918785,3.5532994923857872,19.289340101522843,0.0,7.106598984771575,0.0,2.0304568527918785,3.045685279187817,doc_7942741292_item.txt,A2
2761,doc_25147052912_item.txt,5.095541401273887,0.15923566878980894,4.617834394904459,0.6369426751592357,1.4331210191082804,0.0,0.6369426751592357,0.0,0.15923566878980894,0.0,2.070063694267516,13.694267515923569,0.0,5.89171974522293,0.0,0.3184713375796179,0.3184713375796179,doc_25147052912_item.txt,B1
2776,doc_25147052913_item.txt,8.737864077669903,0.0,6.7961165048543695,0.0,0.9708737864077668,0.0,0.9708737864077668,0.0,0.0,0.0,3.883495145631068,17.475728155339805,0.0,9.70873786407767,0.0,0.0,1.9417475728155336,doc_25147052913_item.txt,A2
2794,doc_7942741308_item.txt,2.066115702479339,0.0,4.545454545454546,0.4132231404958678,4.545454545454546,0.0,0.0,0.4132231404958678,4.132231404958678,0.8264462809917356,3.3057851239669422,15.702479338842974,0.0,8.264462809917356,0.0,1.2396694214876034,2.8925619834710745,doc_7942741308_item.txt,A2
2838,doc_104580264051_item.txt,4.337899543378995,0.45662100456620996,6.392694063926941,0.45662100456620996,0.45662100456620996,0.0,2.054794520547945,1.141552511415525,0.9132420091324199,0.6849315068493149,3.4246575342465757,13.013698630136984,0.22831050228310498,8.67579908675799,0.22831050228310498,0.0,1.5981735159817352,doc_104580264051_item.txt,C1
2844,doc_542009824790_item.txt,5.376344086021504,0.0,3.7634408602150535,1.6129032258064515,5.376344086021504,0.5376344086021506,1.0752688172043012,0.5376344086021506,1.0752688172043012,0.0,2.1505376344086025,16.666666666666664,0.0,7.526881720430107,0.0,0.0,2.1505376344086025,doc_542009824790_item.txt,A2
2853,doc_542009824791_item.txt,4.700854700854701,0.4273504273504274,2.9914529914529915,0.4273504273504274,1.7094017094017095,0.0,1.282051282051282,1.7094017094017095,2.9914529914529915,1.7094017094017095,2.564102564102564,21.367521367521366,0.0,6.41025641025641,0.4273504273504274,0.0,2.564102564102564,doc_542009824791_item.txt,A2
2856,doc_104580264050_item.txt,6.140350877192982,0.8771929824561403,6.432748538011697,0.29239766081871343,1.4619883040935668,0.0,2.3391812865497075,0.0,0.29239766081871343,0.5847953216374269,3.8011695906432745,10.526315789473683,0.0,9.649122807017543,0.0,0.5847953216374269,1.1695906432748535,doc_104580264050_item.txt,B2
2858,doc_439543760868_item.txt,1.0362694300518136,0.0,3.1088082901554404,0.5181347150259068,4.66321243523316,0.0,0.5181347150259068,0.0,5.181347150259066,1.5544041450777202,3.6269430051813463,19.170984455958546,0.0,8.290155440414509,0.0,1.5544041450777202,2.5906735751295336,doc_439543760868_item.txt,A2
2862,doc_617668397768_item.txt,5.450236966824645,0.7109004739336493,7.109004739336492,0.4739336492890995,2.1327014218009483,0.0,1.6587677725118484,1.895734597156398,0.0,0.7109004739336493,3.3175355450236967,14.218009478672984,0.0,10.18957345971564,0.0,0.0,0.7109004739336493,doc_617668397768_item.txt,C1
2864,doc_744962874526_item.txt,5.5555555555555545,0.0,1.851851851851852,0.0,0.0,0.0,1.851851851851852,0.0,0.0,0.0,5.5555555555555545,14.814814814814813,0.0,9.25925925925926,0.0,0.0,3.7037037037037033,doc_744962874526_item.txt,A2
2869,doc_248492639272_item.txt,3.883495145631068,0.6472491909385114,5.9870550161812295,0.16181229773462785,1.132686084142395,0.16181229773462785,0.8090614886731391,1.4563106796116505,0.9708737864077668,0.8090614886731391,2.103559870550162,15.857605177993527,0.0,7.9288025889967635,0.0,0.8090614886731391,1.132686084142395,doc_248492639272_item.txt,B2
2872,doc_18538799206_item.txt,8.421052631578947,0.0,8.421052631578947,0.3508771929824561,1.4035087719298245,0.0,1.7543859649122806,1.4035087719298245,0.3508771929824561,0.3508771929824561,3.1578947368421053,25.6140350877193,0.0,9.824561403508772,0.0,0.0,2.456140350877193,doc_18538799206_item.txt,B2
2878,doc_439543760869_item.txt,1.4084507042253522,0.0,3.755868544600939,0.4694835680751174,5.164319248826291,0.0,0.9389671361502347,0.4694835680751174,4.225352112676056,1.8779342723004693,3.755868544600939,20.657276995305164,0.0,9.859154929577462,0.0,1.4084507042253522,2.3474178403755865,doc_439543760869_item.txt,A2
2879,doc_536541856870_item.txt,5.533596837944664,0.7905138339920948,5.138339920948617,0.0,1.9762845849802373,0.0,1.185770750988142,0.3952569169960474,2.371541501976284,1.5810276679841897,3.5573122529644268,20.55335968379447,0.0,12.25296442687747,0.0,0.0,2.766798418972332,doc_536541856870_item.txt,B2
2881,doc_18538799207_item.txt,5.741626794258371,0.0,1.9138755980861244,0.0,0.4784688995215311,0.0,0.4784688995215311,0.4784688995215311,0.9569377990430622,0.4784688995215311,0.9569377990430622,18.660287081339714,0.0,5.263157894736842,0.0,0.0,1.4354066985645932,doc_18538799207_item.txt,A2
2884,doc_248492639273_item.txt,3.3388981636060096,1.1686143572621035,4.674457429048414,0.0,1.5025041736227045,0.1669449081803005,1.1686143572621035,1.335559265442404,0.667779632721202,0.333889816360601,2.337228714524207,13.188647746243738,0.0,6.3439065108514185,0.0,0.5008347245409015,2.1702838063439067,doc_248492639273_item.txt,B2
2896,doc_491521501841_item.txt,6.237424547283702,0.2012072434607646,6.639839034205233,0.0,1.2072434607645874,0.0,1.4084507042253522,2.414486921529175,0.0,0.2012072434607646,3.2193158953722336,14.486921529175053,0.2012072434607646,7.847082494969818,0.0,0.2012072434607646,1.4084507042253522,doc_491521501841_item.txt,C1
2899,doc_758697108786_item.txt,4.591836734693878,0.7653061224489796,10.20408163265306,0.0,0.7653061224489796,0.0,1.5306122448979589,1.5306122448979589,0.5102040816326531,0.5102040816326531,2.8061224489795915,17.602040816326532,0.0,9.183673469387756,0.0,0.0,1.5306122448979589,doc_758697108786_item.txt,B2
2906,doc_758697108787_item.txt,6.188925081433225,0.0,5.537459283387622,0.3257328990228013,3.5830618892508146,0.0,0.9771986970684038,0.3257328990228013,0.0,0.6514657980456027,2.931596091205212,18.89250814332248,0.0,7.166123778501628,0.0,0.3257328990228013,1.954397394136808,doc_758697108787_item.txt,B1
2938,doc_646502755945_item.txt,3.619909502262444,0.0,4.977375565610861,0.4524886877828055,4.072398190045249,0.0,0.904977375565611,0.904977375565611,4.524886877828054,1.3574660633484164,4.072398190045249,15.837104072398189,0.0,11.312217194570133,0.0,1.3574660633484164,2.7149321266968327,doc_646502755945_item.txt,A2
2943,doc_540371162192_item.txt,2.990033222591362,0.0,5.980066445182724,0.0,2.3255813953488373,0.0,1.32890365448505,0.9966777408637874,1.9933554817275747,0.3322259136212625,2.990033222591362,11.960132890365449,0.0,6.9767441860465125,0.0,0.0,1.9933554817275747,doc_540371162192_item.txt,B1
2952,doc_120968879151_item.txt,5.649717514124294,0.0,6.214689265536723,0.5649717514124294,1.1299435028248588,0.0,2.2598870056497176,0.0,0.0,0.5649717514124294,2.2598870056497176,16.94915254237288,0.0,10.16949152542373,0.0,0.0,1.1299435028248588,doc_120968879151_item.txt,B1
2953,doc_646502755944_item.txt,1.0416666666666663,0.0,2.604166666666667,0.5208333333333333,4.166666666666666,0.0,1.0416666666666663,0.0,4.166666666666666,1.5625,4.166666666666666,17.1875,0.0,7.291666666666668,0.0,1.5625,2.604166666666667,doc_646502755944_item.txt,A2
2956,doc_540371162193_item.txt,2.0588235294117645,0.29411764705882354,7.352941176470589,0.0,2.3529411764705883,0.0,1.4705882352941175,0.8823529411764706,2.0588235294117645,0.29411764705882354,2.3529411764705883,15.0,0.0,7.352941176470589,0.0,0.29411764705882354,2.647058823529412,doc_540371162193_item.txt,B1
2967,doc_681992022022_item.txt,4.132231404958678,0.0,7.43801652892562,0.0,0.0,0.0,2.479338842975207,0.8264462809917356,0.0,0.0,5.785123966942148,9.917355371900827,0.0,14.049586776859504,0.0,0.0,1.6528925619834711,doc_681992022022_item.txt,A2
2983,doc_681992022023_item.txt,3.619909502262444,0.0,5.882352941176469,0.0,0.0,0.0,2.262443438914027,0.4524886877828055,0.0,0.4524886877828055,4.072398190045249,10.407239819004523,0.0,10.85972850678733,0.0,0.0,0.904977375565611,doc_681992022023_item.txt,B1
2987,doc_532115409064_item.txt,1.7045454545454544,1.7045454545454544,9.090909090909092,1.7045454545454544,1.7045454545454544,0.0,2.8409090909090913,1.1363636363636365,0.0,0.0,5.113636363636363,14.772727272727273,0.0,8.522727272727273,0.5681818181818182,0.5681818181818182,1.7045454545454544,doc_532115409064_item.txt,B1
2998,doc_491521501948_item.txt,3.0303030303030303,0.7575757575757576,4.545454545454546,0.0,0.7575757575757576,0.0,3.0303030303030303,1.5151515151515151,0.0,0.0,7.575757575757576,14.393939393939394,0.0,16.666666666666664,0.0,0.0,1.5151515151515151,doc_491521501948_item.txt,B1
3000,doc_382219911629_item.txt,9.92063492063492,0.3968253968253968,6.349206349206349,0.0,1.9841269841269842,0.0,1.9841269841269842,1.1904761904761905,0.0,0.0,3.571428571428571,18.253968253968253,0.0,7.142857142857142,0.0,0.0,1.5873015873015872,doc_382219911629_item.txt,B2
3013,doc_499729685505_item.txt,5.533063427800269,0.2699055330634278,4.723346828609987,0.0,1.6194331983805668,0.0,0.9446693657219972,1.349527665317139,5.263157894736842,0.8097165991902834,1.484480431848853,14.170040485829961,0.1349527665317139,7.6923076923076925,0.0,0.2699055330634278,0.8097165991902834,doc_499729685505_item.txt,C1
3019,doc_382219911628_item.txt,11.578947368421053,0.0,7.368421052631577,0.0,1.0526315789473684,0.0,4.2105263157894735,1.0526315789473684,0.0,0.0,5.263157894736842,24.210526315789476,0.0,9.473684210526317,0.0,0.0,2.1052631578947367,doc_382219911628_item.txt,B1
3029,doc_603404230648_item.txt,8.433734939759036,1.2048192771084338,8.433734939759036,0.3012048192771085,3.0120481927710845,0.0,1.8072289156626504,0.9036144578313252,0.0,0.0,3.313253012048193,12.048192771084338,0.0,6.024096385542169,0.0,0.0,1.2048192771084338,doc_603404230648_item.txt,B1
3045,doc_603404230649_item.txt,1.9480519480519483,0.6493506493506493,1.9480519480519483,0.6493506493506493,5.844155844155844,0.0,1.2987012987012987,0.0,1.2987012987012987,0.0,3.8961038961038965,21.428571428571427,0.0,3.2467532467532463,0.0,1.9480519480519483,2.5974025974025974,doc_603404230649_item.txt,A2
3056,doc_48391056121_item.txt,4.724409448818896,0.3937007874015748,8.661417322834646,0.0,2.3622047244094486,0.0,1.9685039370078738,1.574803149606299,1.1811023622047243,0.0,3.9370078740157477,12.992125984251967,0.0,7.086614173228346,0.3937007874015748,0.0,2.755905511811024,doc_48391056121_item.txt,B1
3079,doc_48391056120_item.txt,3.37972166998012,0.09940357852882704,4.3737574552683895,0.4970178926441352,3.4791252485089466,0.0,0.7952286282306162,1.0934393638170974,0.7952286282306162,0.09940357852882704,1.2922465208747516,13.419483101391648,0.0,5.964214711729622,0.09940357852882704,0.1988071570576541,1.1928429423459244,doc_48391056120_item.txt,B1
3093,doc_64491202782_item.txt,4.635761589403972,0.6622516556291391,3.9735099337748343,0.0,1.1589403973509933,0.16556291390728478,0.4966887417218544,1.8211920529801324,2.1523178807947017,1.4900662251655632,1.6556291390728477,17.549668874172188,0.0,5.4635761589403975,0.0,0.8278145695364238,1.4900662251655632,doc_64491202782_item.txt,B2
3118,doc_64491202783_item.txt,4.190476190476192,0.5714285714285714,3.428571428571429,0.0,1.7142857142857144,0.19047619047619047,0.7619047619047619,0.9523809523809524,0.9523809523809524,0.7619047619047619,2.095238095238096,16.0,0.0,8.380952380952381,0.0,0.7619047619047619,1.7142857142857144,doc_64491202783_item.txt,B2
3130,doc_187964557906_item.txt,3.589743589743589,1.5384615384615383,7.6923076923076925,0.0,0.0,0.0,2.564102564102564,1.5384615384615383,2.564102564102564,1.0256410256410255,3.589743589743589,18.974358974358974,0.0,11.794871794871796,0.0,0.5128205128205128,1.5384615384615383,doc_187964557906_item.txt,B1
3131,doc_536541856903_item.txt,4.712041884816754,0.2617801047120419,4.712041884816754,0.2617801047120419,1.3089005235602094,0.0,1.5706806282722512,1.3089005235602094,1.0471204188481675,0.5235602094240838,3.4031413612565444,16.230366492146594,0.0,9.162303664921463,0.0,0.0,1.5706806282722512,doc_536541856903_item.txt,B2
3139,doc_909187922577_item.txt,3.414634146341464,0.0,7.317073170731707,0.4878048780487805,1.951219512195122,0.0,1.951219512195122,0.0,0.0,0.0,1.951219512195122,11.219512195121954,0.0,8.780487804878048,0.0,0.0,0.975609756097561,doc_909187922577_item.txt,B1
3151,doc_909187922576_item.txt,2.6737967914438503,0.0,7.4866310160427805,0.53475935828877,0.53475935828877,0.0,1.6042780748663104,2.13903743315508,1.6042780748663104,0.0,3.2085561497326207,20.855614973262032,0.0,12.299465240641712,0.0,0.0,1.6042780748663104,doc_909187922576_item.txt,B1
3164,doc_213943984962_item.txt,9.195402298850574,0.0,10.344827586206897,0.0,2.2988505747126435,0.0,4.597701149425287,2.2988505747126435,0.0,0.0,5.747126436781608,21.83908045977012,0.0,9.195402298850574,0.0,0.0,3.4482758620689653,doc_213943984962_item.txt,A2
3187,doc_857893803865_item.txt,4.597701149425287,0.5747126436781609,4.310344827586206,0.0,2.7298850574712645,0.0,0.7183908045977011,1.5804597701149428,7.327586206896551,1.0057471264367817,1.4367816091954022,13.218390804597702,0.14367816091954022,6.17816091954023,0.14367816091954022,0.4310344827586207,1.1494252873563218,doc_857893803865_item.txt,C1
3195,doc_536541856898_item.txt,4.371584699453551,0.819672131147541,5.737704918032787,0.5464480874316939,2.1857923497267757,0.0,1.0928961748633879,1.0928961748633879,0.819672131147541,1.639344262295082,2.1857923497267757,18.30601092896175,0.0,7.103825136612022,0.0,0.5464480874316939,1.912568306010929,doc_536541856898_item.txt,B2
3206,doc_173023919395_item.txt,3.1007751937984502,0.0,9.30232558139535,0.0,2.3255813953488373,0.0,3.875968992248062,0.7751937984496124,0.7751937984496124,0.7751937984496124,2.3255813953488373,22.48062015503876,0.0,13.178294573643413,0.0,0.0,5.426356589147288,doc_173023919395_item.txt,A2
